,tweet_text,lat,lon,tweeter_location,tweeter_location_from_gps,tweet_time_gmt,tweeter_timezone,tweet_time_local,name,screen_name,description,n_friends,n_followers,n_statuses,tweeter_gender,hashtags,original_screen_name,original_name,original_gender,original_followers,tweeted_at_screennames,tweeted_at_names,tweeted_at_genders,tweet_is_retweet,favorites,retweets,family,money,humans,sad,anger,home,sexual,negemo,death,posemo,anx,health,certain,you,friend,body,we,affect,i,work,ingest,swear,social,tweeted_at_gender_mean,continent,absolute_timestamps,local_timestamps
1172709,"VIDEO of livestream reporter being told he would be shot ""with this"" if he didn't turn off his light. 
https://t.co/ahS2PCOpVE
#Ferguson",,,Houston,,2014-08-18 03:46:51+00:00,,,Kathryn Weathersby,URmyClient,I am an award winning internet strategist coach and speaker I will show you how to get more clients customers.,425.0,142.0,318.0,1.0,set(['ferguson']),carwinb,Alexa O'Brien,1.0,17035.0,[u'carwinb'],"[u""Alexa O'Brien""]",[1],True,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,,735463.1569444444,
1172710,"Ferguson, Mo., teen Michael Brown shot 6 times, mostly from distance, private autopsy finds - @nytimes http://t.co/Yf2vhFQfvy",,,,,2014-08-18 03:46:51+00:00,America/Halifax,2014-08-18 00:46:51+00:00,Greg Bauermansmith,KarmineSA,I have a room just for video games. But soon it's gonna belong to a baby.,198.0,201.0,14163.0,0.0,set(['']),BreakingNews,Breaking News,,6826074.0,"[u'BreakingNews', u'nytimes']","[u'Breaking News', u'The New York Times']","[None, None]",True,130.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,South America,735463.1569444444,2014-08-18 00:46:51
1172711,RT @Torcho: Cops beating this black protestor already in cuffs. Loading into wagon. #Ferguson  http://t.co/EuzHnobC1i,,,"St.Louis,MO",,2014-08-18 03:46:51+00:00,,,Kimberly Greathouse,KimeGreathouse,Still Standing!!!!,124.0,28.0,230.0,,set(['ferguson']),jamalhbryant,jamalbryant,,184792.0,"[u'jamalhbryant', u'Torcho']","[u'jamalbryant', u'A Torch']","[None, None]",True,14.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,735463.1569444444,
1172712,"Woah: Autopsy shows Michael Brown was struck at least 6 times, 2x in the head http://t.co/PeLwQ1rASh #ferguson",,,Los Angeles,,2014-08-18 03:46:52+00:00,America/Phoenix,2014-08-17 20:46:52+00:00,Kelsey Whipple,whipplekels,"Storyteller, traveler, hypothetical thinker, debaser.

@VoiceMediaGroup",301.0,544.0,1263.0,,set(['ferguson']),sarahfenske,Sarah Fenske,1.0,2624.0,[u'sarahfenske'],[u'Sarah Fenske'],[1],True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North America,735463.1569444444,2014-08-17 20:46:52
1172713,I don't hate white people. I just hate how a lot of them are oblivious to racism in America. #Ferguson,,,"Durham, NC",,2014-08-18 03:46:51+00:00,America/Lima,2014-08-17 22:46:51+00:00,Siara✨,LovelyBeaute,20 |TAKEN| Ambitious God-fearing woman striving to be more like Christ. Psalm 18 ✨041811 Sjade's forever❤️ #UNCG,3212.0,3324.0,51666.0,,set(['ferguson']),__ashleymonay,jendayi,,2497.0,[u'__ashleymonay'],[u'jendayi'],[None],True,6.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,,South America,735463.1569444444,2014-08-17 22:46:51
1172714,"#Ferguson apologists, if police are willing to mace Chris Hayes live on MSNBC what do you think they'd be willing to do if noone's watching?",,,Oregon,,2014-08-18 03:46:52+00:00,America/Los_Angeles,2014-08-17 20:46:52+00:00,Eric Simpson,ejsejsejs,"Writer, Editor, Essayist, Poet

Follow me and I will make you dishes of flan.",428.0,252.0,704.0,0.0,set(['ferguson']),MrPooni,Glen Coco,0.0,6272.0,[u'MrPooni'],[u'Glen Coco'],[0],True,23.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,North America,735463.1569444444,2014-08-17 20:46:52
1172715,#Ferguson cop threatened to shoot a journalist in the face. Was heard live by thousands on a live stream. Amazing public relations work.,,,,,2014-08-18 03:46:52+00:00,America/New_York,2014-08-17 23:46:52+00:00,han♡,hannahcatienna,Give peace a chance,205.0,294.0,12733.0,,set(['ferguson']),TheEyeOfControl,The Illuminati,,257891.0,[u'TheEyeOfControl'],[u'The Illuminati'],[None],True,213.0,204.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,,North America,735463.1569444444,2014-08-17 23:46:52
1172716,"From #Gaza to #Ferguson, resisting racist occupation forces is not just a right, it is duty.",,,USA,,2014-08-18 03:46:52+00:00,America/Chicago,2014-08-17 22:46:52+00:00,Cory Wiebusch,agent3881,"GS Agent, gamer, apocalyptic scenario philosopher, sport shooter, random cool guy. Tweets are my own views and not of workplace (GS/BBY) or any other group.",309.0,376.0,25745.0,,"set(['ferguson', 'gaza'])",YourAnonNews,Anonymous,,1294091.0,[u'YourAnonNews'],[u'Anonymous'],[None],True,296.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,North America,735463.1569444444,2014-08-17 22:46:52
1172717,Police action seems strategically focused on inciting rather than protecting. And the autopsy rept…I hv no words #Ferguson,,,,,2014-08-18 03:46:52+00:00,America/New_York,2014-08-17 23:46:52+00:00,Weird Twitster,weirdtwitster,don't mind me. i just retweet things for someone else to read.,41.0,71.0,38695.0,,set(['ferguson']),ProfHolloway,karla holloway,1.0,7143.0,[u'ProfHolloway'],[u'karla holloway'],[1],True,33.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,North America,735463.1569444444,2014-08-17 23:46:52
1172718,Guys next to me throwing back the gas/smoke. #Ferguson http://t.co/9Bj21M3EGr,,,Chicago,,2014-08-18 03:46:52+00:00,America/Denver,2014-08-17 21:46:52+00:00,marcussimmonscc,marcussimmonscc,TX. Writer. Artist. Education. Black. FVK. Foolishness. Oreo Monster. Wisdom Traditions. Storyteller. Music. Chicago. Southern. Nerd. F411,866.0,644.0,23687.0,,set(['ferguson']),TheTechCEO,The Tech CEO,,16329.0,[u'TheTechCEO'],[u'The Tech CEO'],[None],True,287.0,604.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,North America,735463.1569444444,2014-08-17 21:46:52
1172719,"Tear gas, armored vehicles, flares. Reporters standing here with hands up so we don't get fired at. #Ferguson http://t.co/Pv9mewADWS",,,USA/Worldwide,,2014-08-18 03:46:52+00:00,America/New_York,2014-08-17 23:46:52+00:00,Mike Paul,reputationdr,Top #reputation #crisis #PR #consultant known globally as The Reputation Doctor® at Reputation Doctor LLC. #TV #News talking head #expert re: reps in crisis.,2432.0,2231.0,5021.0,0.0,set(['ferguson']),aterkel,Amanda Terkel,1.0,36315.0,[u'aterkel'],[u'Amanda Terkel'],[1],True,543.0,2194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,North America,735463.1569444444,2014-08-17 23:46:52
1172720,Unarmed kid shot in the head 2 times? He was executed.  #Ferguson,,,#HOLLIS #QUEENS #NEW YORK #USA,,2014-08-18 03:46:52+00:00,America/Lima,2014-08-17 22:46:52+00:00,Glennes LeggoMyEggo,asscashorgas,"Intellectual/Sexual/Comical/Insightful/Beautiful/Successful/Soulful/#NY full...yeah, that's Me.",678.0,715.0,20356.0,,set(['ferguson']),TerrillCharming,Terrill™,0.0,11037.0,[u'TerrillCharming'],[u'Terrill\u2122'],[0],True,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,South America,735463.1569444444,2014-08-17 22:46:52
1172721,“@alexwroblewski: Protesters return tear gas canisters at police in #Ferguson http://t.co/4GvG2bSWul”,36.101529,-115.282129,"Las Vegas, Nevada",,2014-08-18 03:46:52+00:00,America/Los_Angeles,2014-08-17 20:46:52+00:00,JGR,EsqDiva,"My boss calls me Cupcake. I like wine and cats. Sometimes I am a lawyer, but I prefer being an amateur chef. University of Iowa and University of Illinois alum",708.0,507.0,17111.0,,set(['ferguson']),,,,,[u'alexwroblewski'],[u'Alex Wroblewski'],[0],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,North America,735463.1569444444,2014-08-17 20:46:52
1172722,"WHILE EVERYONE IS DISTRACTED BY THE FERGUSON COUNTY RIOTS, OBAMA SIGNED A BILL THAT ALLOWS HIM TO FEED GRIMLINS AFTER 12AM.",,,Straight outta Compton,,2014-08-18 03:46:53+00:00,,,The Nathan Hernandez,nate_hernandz,[Insert Pretentious Quote Here],213.0,70.0,255.0,0.0,set(['']),Illuminati_Stop,STOP THE ILLUMINATI,,253297.0,[u'Illuminati_Stop'],[u'STOP THE ILLUMINATI'],[None],True,372.0,326.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,,,735463.1569444444,
1172723,"#Ferguson apologists, if police are willing to mace Chris Hayes live on MSNBC what do you think they'd be willing to do if noone's watching?",,,D[M]V-Philly,,2014-08-18 03:46:53+00:00,America/Lima,2014-08-17 22:46:53+00:00,Trebel Maker,A_major420,"musician/student in Philly. Born in DC, raised in Landova, moved to the sticks.. ']['emple C/o 2015. becoming a better MAN..Philippians 4:13, i live by that",902.0,818.0,63876.0,,set(['ferguson']),MrPooni,Glen Coco,0.0,6272.0,[u'MrPooni'],[u'Glen Coco'],[0],True,23.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,South America,735463.1569444444,2014-08-17 22:46:53
1172724,Do cops in Ferguson know that we can see them?,,,USNY,,2014-08-18 03:46:54+00:00,America/New_York,2014-08-17 23:46:54+00:00,Pete Haviland-Eduah,TheNotoriousPHE,One of those guys that went pro in something other than sports #TogaMade #DCTested #GoU #GoBlue Catch my blog at http://thenotoriousphe.wordpress.com/,1514.0,339.0,3595.0,0.0,set(['']),cthagod,Charlamagne Tha God,,850044.0,[u'cthagod'],[u'Charlamagne Tha God'],[None],True,202.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,North America,735463.1569444444,2014-08-17 23:46:54
1172725,#Ferguson livestream http://t.co/BiFcAtM1JU These fucking pigs don't seem to understand that their racist violence only makes people angrier,,,"East Compton, CA",,2014-08-18 03:46:54+00:00,America/Los_Angeles,2014-08-17 20:46:54+00:00,Healing Cane,ComptonKiid3,Young black man with a dollar and a dream in this cold world. Remember the name and the story. I'll be great soon. C/o 2015 Cal-State Bound. *Kalani*,335.0,257.0,6255.0,,set(['ferguson']),YourAnonNews,Anonymous,,1294120.0,[u'YourAnonNews'],[u'Anonymous'],[None],True,108.0,153.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,North America,735463.1569444444,2014-08-17 20:46:54
1172726,"""Just don't make us friends now, you're still the media. Let's just call it a truce."" - Captain Todd #Ferguson",,,"Dallas, TX, USA",,2014-08-18 03:46:54+00:00,America/Chicago,2014-08-17 22:46:54+00:00,Taylor Burleson,taylorb972,Manager | Graphic Designer | Photographer,268.0,311.0,10928.0,,set(['ferguson']),ryanjreilly,Ryan J. Reilly,,56929.0,[u'ryanjreilly'],[u'Ryan J. Reilly'],[None],True,70.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,,North America,735463.1569444444,2014-08-17 22:46:54
1172727,"Kinda quiet. Police pushed demonstrators out, #Ferguson",,,,,2014-08-18 03:46:54+00:00,America/New_York,2014-08-17 23:46:54+00:00,dr. linda chavers,contrarynegress,"black studies phd; reader of books, consumer of fun. 

DM for book reviewing",876.0,240.0,3973.0,,set(['ferguson']),erniesuggs,Ernie,0.0,1450.0,[u'erniesuggs'],[u'Ernie'],[0],True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,North America,735463.1569444444,2014-08-17 23:46:54
1172728,"Here's my list of journalists and others on the ground in #Ferguson https://t.co/S4xBtSxdcB Small, manageable",,,,,2014-08-18 03:46:54+00:00,America/Los_Angeles,2014-08-17 20:46:54+00:00,ktm_film,ktm_film,"A free and investigative press is key to an informed public.  
Film now available for rent or purchase at website.",665.0,332.0,8843.0,,set(['ferguson']),admlinks,adm links,,71.0,[u'admlinks'],[u'adm links'],[None],True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,North America,735463.1569444444,2014-08-17 20:46:54
1172729,Live footage of Ferguson is flaring up my PTSD from growing up miles away from the Iran-Iraq war/visiting Palestine as a child.,,,"Charlotte, NC",,2014-08-18 03:46:54+00:00,America/Chicago,2014-08-17 22:46:54+00:00,skullsinthestars,drskyskull,"Professor of optical physics, blogger of physics, history of physics, and pulp fiction.

Opinions are my own (and, of course, mighty Cthulhu's)",2191.0,4651.0,98017.0,,set(['']),randajarrar,Randa Jarrar,1.0,2641.0,[u'randajarrar'],[u'Randa Jarrar'],[1],True,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,North America,735463.1569444444,2014-08-17 22:46:54
1172730,"#Ferguson RT @bubbaprog: Here's the screaming cop from the Livestream, threatening the guy with the camera https://t.co/vdYl8JFfC4",,,,,2014-08-18 03:46:55+00:00,,,minefield101,minefield101,We're all born without prejudice.  Some like George Zimmerman and Michael Dunn become paranoid and build walls. (Pink Floyd - The Wall) http://t.co/JucWASGb2Y,15.0,133.0,7157.0,,set(['ferguson']),neetzan,Neetzan Zimmerman,,5183.0,"[u'neetzan', u'bubbaprog']","[u'Neetzan Zimmerman', u'Timothy Burke']","[None, 0]",True,41.0,175.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,735463.1569444444,
